Cl(A=1.0);Cl(A=2.0);Cl(A=3.0);Cl(A=4.0);Cl(A=5.0);Cl(A=6.0);Cl(A=7.0);Cl(A=8.0);Cl(A=9.0);Cl(A=10.0);Cd(A=1.0);Cd(A=2.0);Cd(A=3.0);Cd(A=4.0);Cd(A=5.0);Cd(A=6.0);Cd(A=7.0);Cd(A=8.0);Cd(A=9.0);Cd(A=10.0);xt;yt;xc;yc;Bte;Yle;Ate;dzte;zte;rle;b8;b0;b2;b15;b17
0.09116297960281372;0.15811480581760406;0.22122646868228912;0.2801387906074524;0.3350634276866913;0.38570547103881836;0.4320909082889557;0.4740689992904663;0.5114448070526123;0.5444437265396118;0.12399183958768845;0.1266890913248062;0.13031005859375;0.13476993143558502;0.14002418518066406;0.14603152871131897;0.15277080237865448;0.16017486155033112;0.16816198825836182;0.17668063938617706;0.3043995243757431;0.1024024024024024;0.4040040040040041;0.0503603603603604;0.0000000000000002;0.4997786615990468;0.0000000000000002;0.0021504504504504;0.0005376126126126;-0.0117790880936512;0.0144067736165153;0.0000000000000000;0.1796225555964269;0.9383947301620101;1.0000000000000000 

0.09035193175077438;0.15727116167545319;0.2203672081232071;0.27927660942077637;0.334207147359848;0.3848620057106018;0.4312632977962494;0.47326478362083435;0.5106691122055054;0.5437012910842896;0.1240830272436142;0.12677979469299316;0.1303998827934265;0.13485832512378693;0.14011022448539734;0.1461140215396881;0.1528480350971222;0.1602458357810974;0.16822512447834015;0.17673435807228088;0.3043995243757431;0.1027027027027027;0.4045045045045045;0.0504054054054054;0.0000000000000002;0.5555481925158752;0.0247042571313059;0.0021567567567567;0.0005391891891892;-0.0118449793944569;0.0030933312688906;0.0000000000000000;0.1636969876068390;0.8989577860793334;1.0000000000000000 

0.08954028785228729;0.1564268171787262;0.21950732171535492;0.27841389179229736;0.33335039019584656;0.38401806354522705;0.4304352402687073;0.4724600911140442;0.5098929405212402;0.5429581999778748;0.12417428195476532;0.12687049806118011;0.13048967719078064;0.13494664430618286;0.14019617438316345;0.1461964249610901;0.15292517840862274;0.16031673550605774;0.16828817129135132;0.17678804695606232;0.3043995243757431;0.1030030030030030;0.4050050050050050;0.0504504504504505;0.0000000000000002;0.6570559831405093;0.0000000000000002;0.0021630630630630;0.0005407657657658;-0.0119110637700275;0.0093465187836846;0.0000000000000000;0.1857668367632230;0.9229237035160757;1.0000000000000000 

0.08872805535793304;0.1555817723274231;0.218646839261055;0.2775506377220154;0.3324931859970093;0.38317370414733887;0.42960673570632935;0.4716549217700958;0.5091162323951721;0.542214572429657;0.12426561117172241;0.12696120142936707;0.13057942688465118;0.13503488898277283;0.1402820348739624;0.1462787240743637;0.15300221741199493;0.1603875309228897;0.1683511584997177;0.17684167623519897;0.3043995243757431;0.1033033033033033;0.4055055055055055;0.0504954954954955;0.0000000000000002;0.6343671430180332;0.4434554335297516;0.0021693693693693;0.0005423423423423;-0.0119773412183521;0.0099194870114456;0.0000000000000000;0.1943832095740839;0.9081930182586456;1.0000000000000000 

0.08791521936655045;0.15473604202270508;0.21778574585914612;0.27668681740760803;0.3316354751586914;0.38232889771461487;0.428777813911438;0.47084927558898926;0.508338987827301;0.5414702892303467;0.12435699999332428;0.1270519196987152;0.13066913187503815;0.1351230889558792;0.14036782085895538;0.14636093378067017;0.15307915210723877;0.16045823693275452;0.16841405630111694;0.17689526081085205;0.3043995243757431;0.1036036036036036;0.4060060060060060;0.0505405405405405;0.0000000000000002;0.4729823726061828;0.5913779293516850;0.0021756756756756;0.0005439189189189;-0.0120438117374497;0.0000000000000000;0.0000000000000000;0.1775704280833428;0.8796751227098353;1.0000000000000000 

0.08710180222988129;0.15388961136341095;0.2169240415096283;0.2758224904537201;0.33077725768089294;0.3814835846424103;0.4279484152793884;0.4700431525707245;0.507561206817627;0.5407254695892334;0.12444846332073212;0.12714263796806335;0.13075880706310272;0.13521121442317963;0.1404535174369812;0.14644305408000946;0.15315601229667664;0.16052885353565216;0.1684768944978714;0.17694880068302155;0.3043995243757431;0.1039039039039039;0.4065065065065066;0.0505855855855856;0.0000000000000002;0.5151201302850341;0.3433655281058547;0.0021819819819819;0.0005454954954955;-0.0121104753253686;0.0052209793322637;0.0000000000000000;0.1962334379795373;0.8994968725943756;1.0000000000000000 

0.08628779649734497;0.1530424952507019;0.21606174111366272;0.2749576270580292;0.3299185633659363;0.3806378245353699;0.4271186292171478;0.4692365825176239;0.5067829489707947;0.5399801135063171;0.12453999370336533;0.1272333562374115;0.13084843754768372;0.13529928028583527;0.14053913950920105;0.1465250849723816;0.15323275327682495;0.16059938073158264;0.16853965818881989;0.17700228095054626;0.3043995243757431;0.1042042042042042;0.4070070070070070;0.0506306306306306;0.0000000000000002;0.5031759500170696;0.0000000000000002;0.0021882882882882;0.0005470720720721;-0.0121773319801856;0.0131079336229048;0.0000000000000000;0.1762952298396990;0.9264196152530858;1.0000000000000000 

0.08547321707010269;0.15219472348690033;0.2151987999677658;0.2740922272205353;0.3290593922138214;0.37979158759117126;0.426288366317749;0.4684295058250427;0.5060042142868042;0.5392341017723083;0.12463159114122391;0.12732408940792084;0.13093803822994232;0.13538727164268494;0.14062467217445374;0.14660702645778656;0.1533094197511673;0.16066981852054596;0.1686023473739624;0.1770557165145874;0.3043995243757431;0.1045045045045045;0.4075075075075075;0.0506756756756757;0.0000000000000002;0.5113177629295128;1.5707963267948966;0.0021945945945946;0.0005486486486486;-0.0122443817000061;0.0135214461776985;0.0000000000000000;0.1635565286477195;0.9061981765304199;1.0000000000000000 

0.08465806394815445;0.15134626626968384;0.21433526277542114;0.2732263207435608;0.32819974422454834;0.37894487380981445;0.4254576861858368;0.46762195229530334;0.505224883556366;0.5384874939918518;0.12472325563430786;0.12741482257843018;0.13102759420871735;0.13547520339488983;0.14071011543273926;0.14668886363506317;0.1533859670162201;0.16074016690254211;0.16866494715213776;0.17710909247398376;0.3043995243757431;0.1048048048048048;0.4080080080080080;0.0507207207207207;0.0000000000000002;0.5194011233855306;0.0000000000000002;0.0022009009009009;0.0005502252252252;-0.0123116244829634;0.0139765277323713;0.0000000000000000;0.1754005966083627;0.8811563552483964;0.9965575330745463 

0.08384235948324203;0.1504971832036972;0.21347112953662872;0.2723599076271057;0.32733964920043945;0.3780977427959442;0.42462655901908875;0.46681392192840576;0.5044450759887695;0.5377403497695923;0.12481497973203659;0.12750555574893951;0.1311171054840088;0.13556306064128876;0.14079546928405762;0.14677061140537262;0.15346243977546692;0.1608104258775711;0.16872748732566833;0.17716242372989655;0.3043995243757431;0.1051051051051051;0.4085085085085085;0.0507657657657658;0.0000000000000002;0.4988994868739389;1.5707963267948966;0.0022072072072072;0.0005518018018018;-0.0123790603272181;0.0000000000000000;0.0040900611822883;0.1935287257737124;0.8875842923987507;1.0000000000000000 

0.08302608877420425;0.14964744448661804;0.21260638535022736;0.27149295806884766;0.32647904753685;0.3772501051425934;0.4237949848175049;0.46600541472435;0.5036647319793701;0.536992609500885;0.1249067634344101;0.12759628891944885;0.13120658695697784;0.1356508582830429;0.14088074862957;0.1468522697687149;0.1535387933254242;0.16088059544563293;0.16878993809223175;0.17721571028232574;0.3043995243757431;0.1054054054054054;0.4090090090090091;0.0508108108108108;0.0000000000000002;0.4766470289875386;0.2729548165784623;0.0022135135135135;0.0005533783783784;-0.0124466892309576;0.0107287175878790;0.0000000000000000;0.1709455612421290;0.9365187689337176;0.9811330885925280 

0.0822092667222023;0.14879706501960754;0.21174104511737823;0.270625501871109;0.3256179690361023;0.37640202045440674;0.4229629933834076;0.4651964604854584;0.5028839111328125;0.53624427318573;0.12499860674142838;0.1276870220899582;0.13129602372646332;0.13573859632015228;0.14096593856811523;0.14693382382392883;0.1536150574684143;0.1609506607055664;0.1688523143529892;0.17726892232894897;0.3043995243757431;0.1057057057057057;0.4095095095095095;0.0508558558558559;0.0986138598195564;0.5623513740251995;1.5707963267948966;0.0022198198198198;0.0005549549549549;-0.0125145111923962;0.0104428810142566;0.0000000000000000;0.1799216938473490;0.9156138230224777;1.0000000000000000 

0.08139190077781677;0.1479460448026657;0.21087510883808136;0.26975753903388977;0.3247564136981964;0.3755534887313843;0.4221305549144745;0.4643869996070862;0.5021024942398071;0.535495400428772;0.12509052455425262;0.12777775526046753;0.1313854157924652;0.1358262598514557;0.1410510540008545;0.1470152884721756;0.15369121730327606;0.16102063655853271;0.16891461610794067;0.17732208967208862;0.3043995243757431;0.1060060060060060;0.4100100100100100;0.0509009009009009;0.0000000000000002;0.7163634173268345;0.0767641403882330;0.0022261261261261;0.0005565315315315;-0.0125825262097741;0.0115607351003540;0.0011703812027441;0.1817324830967829;0.9028539468081864;0.9734231649469165 

0.11219806224107742;0.18535146117210388;0.2554871141910553;0.3224467635154724;0.38653460144996643;0.4477105140686035;0.5060892701148987;0.5615794658660889;0.6143922805786133;0.6646081805229187;0.11885593086481094;0.12122785300016403;0.12444926053285599;0.12843045592308044;0.13313578069210052;0.13856393098831177;0.1447012722492218;0.15150918066501617;0.15898551046848297;0.16713804006576538;0.3043995243757431;0.1063063063063063;0.4105105105105105;0.0509459459459459;0.0000000000000002;0.5864218740093246;0.8112261489747027;0.0022324324324324;0.0005581081081081;-0.0126507342813571;0.0096780887835044;0.0000000000000000;0.1764281101259232;0.9123071107804804;1.0000000000000000 

0.07975557446479797;0.1462421417236328;0.20914147794246674;0.26802006363868713;0.3230319023132324;0.37385502457618713;0.42046433687210083;0.4627666473388672;0.500538170337677;0.5339969396591187;0.12527450919151306;0.1279592216014862;0.13156409561634064;0.13600139319896698;0.14122100174427032;0.14717791974544525;0.1538432538509369;0.16116032004356384;0.16903898119926453;0.17742857336997986;0.3043995243757431;0.1066066066066066;0.4110110110110110;0.0509909909909910;0.0000000000000002;0.4750510606761269;0.8403166343314430;0.0022387387387387;0.0005596846846847;-0.0127191354054364;0.0134044305786344;0.0000000000000000;0.1780811042539136;0.9359335041310033;1.0000000000000000 

0.0789366215467453;0.14538928866386414;0.20827379822731018;0.26715055108070374;0.3221689462661743;0.37300509214401245;0.4196305572986603;0.4619557857513428;0.49975523352622986;0.5332472324371338;0.12536659836769104;0.12804995477199554;0.13165336847305298;0.13608884811401367;0.1413058340549469;0.14725910127162933;0.15391911566257477;0.16123001277446747;0.1691010445356369;0.17748183012008667;0.3043995243757431;0.1069069069069069;0.4115115115115116;0.0510360360360360;0.0000000000000002;0.0000000000000002;0.0000000000000002;0.0022450450450450;0.0005612612612613;-0.0127877295803282;0.0038800945551316;0.0000000000000000;0.1785660992895219;0.8995375966982789;1.0000000000000000 

0.07811715453863144;0.1445358246564865;0.20740553736686707;0.2662805914878845;0.321305513381958;0.37215471267700195;0.4187963604927063;0.46114444732666016;0.4989717900753021;0.5324969291687012;0.1254587471485138;0.12814068794250488;0.13174259662628174;0.1361762434244156;0.1413905918598175;0.14734016358852386;0.15399488806724548;0.16129961609840393;0.1691630333662033;0.1775350272655487;0.3043995243757431;0.1072072072072072;0.4120120120120120;0.0510810810810811;0.0000000000000002;0.5206950156697442;1.4137166941154069;0.0022513513513513;0.0005628378378378;-0.0128565168043728;0.0045829046721221;0.0097579776162180;0.2196278458001686;0.9075602643783903;1.0000000000000000 

0.07729717344045639;0.14368174970149994;0.20653671026229858;0.26541009545326233;0.3204416036605835;0.37130385637283325;0.4179616868495941;0.46033260226249695;0.49818775057792664;0.5317460298538208;0.12555094063282013;0.12823142111301422;0.1318317949771881;0.13626357913017273;0.14147526025772095;0.14742115139961243;0.15407054126262665;0.16136911511421204;0.16922493278980255;0.17758816480636597;0.3043995243757431;0.1075075075075075;0.4125125125125125;0.0511261261261261;0.0000000000000002;0.5408180053062938;1.1089572273160662;0.0022576576576576;0.0005644144144144;-0.0129254970759349;0.0007415139135282;0.0070162716820503;0.2061216253586646;0.8821076593262014;1.0000000000000000 

0.07647665590047836;0.142827108502388;0.20566731691360474;0.26453909277915955;0.31957724690437317;0.3704525828361511;0.4171265661716461;0.45952028036117554;0.49740320444107056;0.5309945344924927;0.12564319372177124;0.12832213938236237;0.1319209635257721;0.1363508552312851;0.14155985414981842;0.14750203490257263;0.15414610505104065;0.16143852472305298;0.16928675770759583;0.17764124274253845;0.3043995243757431;0.1078078078078078;0.4130130130130130;0.0511711711711712;0.0000000000000002;0.5201558434209914;0.2019039168502581;0.0022639639639639;0.0005659909909910;-0.0129946703934028;0.0128284090032966;0.0000000000000000;0.1922079000125833;0.9093564262911991;1.0000000000000000 

0.07565535604953766;0.1419718861579895;0.20479737222194672;0.26366764307022095;0.31871241331100464;0.3696008026599884;0.4162909686565399;0.4587075114250183;0.4966181516647339;0.5302425026893616;0.1257355511188507;0.1284128725528717;0.1320100724697113;0.1364380568265915;0.14164434373378754;0.14758281409740448;0.1542215794324875;0.16150784492492676;0.16934849321842194;0.17769427597522736;0.3043995243757431;0.1081081081081081;0.4135135135135135;0.0512162162162162;0.0000000000000002;0.4590204036624531;0.7702421323880111;0.0022702702702702;0.0005675675675676;-0.0130640367551881;0.0000000000000000;0.0000000000000000;0.1792382801388030;0.8920448855923524;1.0000000000000000 

0.07483368366956711;0.14111609756946564;0.20392687618732452;0.26279568672180176;0.3178471326828003;0.36874860525131226;0.4154549539089203;0.4578942358493805;0.49583253264427185;0.5294898748397827;0.12582792341709137;0.12850359082221985;0.13209913671016693;0.1365252137184143;0.1417287439107895;0.14766350388526917;0.15429693460464478;0.16157706081867218;0.16941015422344208;0.1777472347021103;0.3043995243757431;0.1084084084084084;0.4140140140140141;0.0512612612612613;0.0000000000000002;0.4518880812364602;0.0000000000000002;0.0022765765765765;0.0005691441441441;-0.0131335961597254;0.0149013873918487;0.0041262865835700;0.1814936192199764;0.9369342415631778;0.9863778277555868 

0.07401144504547119;0.1402597427368164;0.20305582880973816;0.26191791892051697;0.3169812858104706;0.3678959310054779;0.41461846232414246;0.45708051323890686;0.4950464069843292;0.5287366509437561;0.1259203404188156;0.128594309091568;0.13218817114830017;0.13661400973796844;0.14181306958198547;0.1477440893650055;0.1543721854686737;0.16164617240428925;0.16947172582149506;0.17780011892318726;0.3043995243757431;0.1087087087087087;0.4145145145145145;0.0513063063063063;0.0000000000000002;0.5130381564011595;1.1700392516181015;0.0022828828828828;0.0005707207207207;-0.0132033486054717;0.0131227756244630;0.0000000000000000;0.1856378664232541;0.9371900211426820;1.0000000000000000 

0.07318869233131409;0.1394028216600418;0.20218424499034882;0.2610457241535187;0.316115140914917;0.36704280972480774;0.4137815237045288;0.45626628398895264;0.4942597448825836;0.5279828906059265;0.12601281702518463;0.12868502736091614;0.13227716088294983;0.13670101761817932;0.1418972909450531;0.14782457053661346;0.15444734692573547;0.16171519458293915;0.16953320801258087;0.17785295844078064;0.3043995243757431;0.1090090090090090;0.4150150150150150;0.0513513513513514;0.0000000000000002;0.5030497112007111;0.0000000000000002;0.0022891891891891;0.0005722972972973;-0.0132732940909064;0.0144627269777821;0.0000000000000000;0.1726021795018440;0.9569747991711822;1.0000000000000000 

0.07236544042825699;0.13854536414146423;0.2013121247291565;0.26017317175865173;0.3152484595775604;0.36618921160697937;0.41294413805007935;0.4554515779018402;0.4934725761413574;0.5272285342216492;0.12610532343387604;0.1287757307291031;0.1323661059141159;0.13678793609142303;0.14198142290115356;0.14790496230125427;0.15452240407466888;0.1617841124534607;0.16959461569786072;0.17790572345256805;0.3043995243757431;0.1093093093093093;0.4155155155155155;0.0513963963963964;0.0000000000000002;0.4929955323500730;0.0000000000000002;0.0022954954954955;0.0005738738738739;-0.0133434326145309;0.0095623990662438;0.0063115695296950;0.1947071661657878;0.8892422896388926;1.0000000000000000 

0.10369548201560974;0.17661894857883453;0.24669146537780762;0.3137170374393463;0.37796348333358765;0.43936482071876526;0.4980175495147705;0.5538290739059448;0.6069777607917786;0.6575384736061096;0.11973809450864792;0.12211783975362778;0.1253366619348526;0.1293090134859085;0.13399852812290192;0.13939884305000305;0.14550244808197021;0.15226617455482483;0.15968500077724457;0.16776631772518158;0.3043995243757431;0.1096096096096096;0.4160160160160160;0.0514414414414414;0.0000000000000002;0.4484225268850258;0.0000000000000002;0.0023018018018018;0.0005754504504504;-0.0134137641748677;0.0067917534223664;0.0000000000000000;0.1837248787791115;0.8649724945451114;1.0000000000000000 

0.10291916877031326;0.17582061886787415;0.24588783085346222;0.3129201829433441;0.37718138098716736;0.4386034905910492;0.49728116393089294;0.55312180519104;0.6063007712364197;0.6568926572799683;0.11981873214244843;0.12219874560832977;0.12541711330413818;0.12938851118087769;0.1340765357017517;0.1394742876291275;0.14557486772537231;0.15233463048934937;0.15974834561347961;0.16782335937023163;0.3043995243757431;0.1099099099099099;0.4165165165165166;0.0514864864864865;0.0000000000000002;0.4228540562602250;1.3959888860127956;0.0023081081081081;0.0005770270270270;-0.0134842887704610;0.0077307001297979;0.0000000000000000;0.1874041660106113;0.9229750969198879;1.0000000000000000 

0.10214231163263321;0.17502157390117645;0.2450835108757019;0.31212279200553894;0.37639883160591125;0.4378417432308197;0.49654436111450195;0.552414059638977;0.6056233048439026;0.6562463045120239;0.1198994368314743;0.12227964401245117;0.12549751996994019;0.12946796417236328;0.13415446877479553;0.13954965770244598;0.14564721286296844;0.15240302681922913;0.15981166064739227;0.1678803712129593;0.3043995243757431;0.1102102102102102;0.4170170170170170;0.0515315315315315;0.0000000000000002;0.4585460589803519;0.7333789037147527;0.0023144144144144;0.0005786036036036;-0.0135550063998755;0.0166524620135953;0.0000000000000000;0.1787606692259843;0.9399509505059615;1.0000000000000000 

0.10136490315198898;0.17422181367874146;0.24427853524684906;0.3113248944282532;0.37561577558517456;0.437079519033432;0.49580714106559753;0.5517058968544006;0.6049453616142273;0.6555994153022766;0.11998020112514496;0.12236054241657257;0.1255778968334198;0.1295473575592041;0.1342323273420334;0.1396249532699585;0.1457194834947586;0.1524713635444641;0.15987493097782135;0.16793736815452576;0.3043995243757431;0.1105105105105105;0.4175175175175175;0.0515765765765766;0.0000000000000002;0.3961797445007182;0.0000000000000002;0.0023207207207207;0.0005801801801802;-0.0136259170616966;0.0000000000000000;0.0000000000000000;0.1861724814980364;0.8907676271891660;1.0000000000000000 

0.06824107468128204;0.13425007462501526;0.19694362580776215;0.25580349564552307;0.3109081983566284;0.36191442608833313;0.4087503254413605;0.4513709247112274;0.48952871561050415;0.5234482884407043;0.1265687197446823;0.12922920286655426;0.13281019032001495;0.13722139596939087;0.14240074157714844;0.14830540120601654;0.1548961102962494;0.16212722659111023;0.16990035772323608;0.17816860973834991;0.3043995243757431;0.1108108108108108;0.4180180180180180;0.0516216216216216;0.0000000000000002;0.4778259768079136;0.0000000000000002;0.0023270270270270;0.0005817567567567;-0.0136970207545297;0.0102401144950783;0.0000000000000000;0.1858869858339428;0.9160251278657270;1.0000000000000000 

0.06741470843553543;0.13338948786258698;0.1960683912038803;0.2549281120300293;0.3100387752056122;0.3610581159591675;0.40791019797325134;0.45055335760116577;0.48873835802078247;0.5226905345916748;0.12666156888008118;0.12931987643241882;0.13289886713027954;0.13730786740779877;0.14248433709144592;0.1483851969242096;0.15497054159641266;0.16219554841518402;0.16996124386787415;0.1782209873199463;0.3043995243757431;0.1111111111111111;0.4185185185185185;0.0516666666666667;0.0000000000000002;0.0000000000000002;1.4537843943955611;0.0023333333333333;0.0005833333333333;-0.0137683174770005;0.0129372190692146;0.0087370093427724;0.1941577643487172;0.9387009828686391;1.0000000000000000 

0.09902927279472351;0.17181836068630219;0.24185961484909058;0.308927983045578;0.37326377630233765;0.4347902238368988;0.493592768907547;0.5495785474777222;0.6029086112976074;0.6536555886268616;0.12022286653518677;0.12260319292545319;0.12581877410411835;0.12978515028953552;0.13446547091007233;0.13985036313533783;0.14593584835529327;0.15267600119113922;0.1600644588470459;0.168108269572258;0.3043995243757431;0.1114114114114114;0.4190190190190191;0.0517117117117117;0.0036197733564436;0.4910017934607941;1.5707963267948966;0.0023396396396396;0.0005849099099099;-0.0138398072277538;0.0112838711160890;0.0000000000000000;0.1885140072818218;0.8899395240443082;1.0000000000000000 

0.0657605528831482;0.13166679441928864;0.19431640207767487;0.25317585468292236;0.3082985579967499;0.35934409499168396;0.40622854232788086;0.4489167630672455;0.48715606331825256;0.5211732387542725;0.12684738636016846;0.12950120866298676;0.13307610154151917;0.13748058676719666;0.1426512449979782;0.14854446053504944;0.15511907637119293;0.16233189404010773;0.17008274793624878;0.17832554876804352;0.3043995243757431;0.1117117117117117;0.4195195195195196;0.0517567567567568;0.0000000000000002;0.3983163835385035;0.0000000000000002;0.0023459459459459;0.0005864864864865;-0.0139114900054541;0.0096197711250802;0.0100572579512314;0.1895147351508848;0.9204822256712892;1.0000000000000000 

0.09746924787759781;0.17021261155605316;0.24024374783039093;0.30732741951942444;0.37169337272644043;0.43326181173324585;0.4921143352985382;0.5481580495834351;0.6015482544898987;0.6523571014404297;0.12038494646549225;0.12276492267847061;0.12597915530204773;0.1299433559179306;0.1346205472946167;0.14000025391578674;0.14607973396778107;0.15281212329864502;0.160190612077713;0.1682220995426178;0.3043995243757431;0.1120120120120120;0.4200200200200200;0.0518018018018018;0.0000000000000002;0.4277449673260211;1.5456249425204134;0.0023522522522522;0.0005880630630631;-0.0139833658087845;0.0054514608542177;0.0000000000000000;0.1845084146004576;0.9235027448709574;1.0000000000000000 

0.0641045868396759;0.12994205951690674;0.19256244599819183;0.25142163038253784;0.3065565228462219;0.3576282560825348;0.4045450985431671;0.44727823138237;0.4855716824531555;0.5196537375450134;0.12703339755535126;0.1296825110912323;0.13325314223766327;0.13765302300453186;0.14281778037548065;0.14870332181453705;0.15526719391345978;0.162467822432518;0.17020389437675476;0.17842982709407806;0.3043995243757431;0.1123123123123123;0.4205205205205205;0.0518468468468469;0.0000000000000002;0.5125283816547303;0.6328616001511255;0.0023585585585585;0.0005896396396396;-0.0140554346364471;0.0136558573782412;0.0000000000000000;0.1887356306023924;0.8998381526698743;1.0000000000000000 

