Cl(A=1.0);Cl(A=2.0);Cl(A=3.0);Cl(A=4.0);Cl(A=5.0);Cl(A=6.0);Cl(A=7.0);Cl(A=8.0);Cl(A=9.0);Cl(A=10.0);Cd(A=1.0);Cd(A=2.0);Cd(A=3.0);Cd(A=4.0);Cd(A=5.0);Cd(A=6.0);Cd(A=7.0);Cd(A=8.0);Cd(A=9.0);Cd(A=10.0);xt;yt;xc;yc;Bte;Yle;Ate;dzte;zte;rle;b8;b0;b2;b15;b17
0.01204611361026764;0.06793133914470673;0.1228027269244194;0.176193967461586;0.22725744545459747;0.2751324772834778;0.3193098306655884;0.3585989773273468;0.3917423486709595;0.4178313910961151;0.1282903552055359;0.12946262955665588;0.13125856220722198;0.1336875855922699;0.13677431643009186;0.14057226479053497;0.1451663225889206;0.15060581266880035;0.15700091421604156;0.16442054510116577;0.5000000000000000;0.1200000000000000;0.5000000000000000;0.0270000000000000;0.1492384041017294;0.1230761399063172;0.8750497686299992;0.0000000000000000;0.0000000000000000;-0.0211052958771608;0.0560870534215483;0.0000000000000000;0.2653598659338922;1.0000000000000000;1.0000000000000000 

0.1619386523962021;0.23228168487548828;0.29742640256881714;0.3578510582447052;0.4125346541404724;0.4619448184967041;0.5065674781799316;0.5461694002151489;0.580592691898346;0.6107962131500244;0.11805170774459839;0.12071476131677628;0.12424184381961823;0.12857714295387268;0.1337430328130722;0.13976795971393585;0.1466716080904007;0.15444912016391754;0.16309115290641785;0.17258037626743317;0.2994500000000000;0.0702000000000000;0.3994600000000000;0.0528200000000000;0.0879789943891094;0.6742719899419358;0.0000000000000002;0.0000000000000000;0.0030000000000000;-0.0127130854721900;0.0144211179408058;0.0126595954869582;0.1423771917470983;1.0000000000000000;0.7839696380915150 

-0.061411112546920776;-0.008015788160264492;0.046071141958236694;0.10041230916976929;0.15437807142734528;0.207087904214859;0.2582920789718628;0.30728718638420105;0.3528133034706116;0.39452409744262695;0.13738374412059784;0.13805200159549713;0.13931843638420105;0.14115972816944122;0.14357496798038483;0.14656947553157806;0.15019220113754272;0.15449702739715576;0.15951122343540192;0.16537611186504364;0.5000000000000000;0.1500000000000000;0.5000000000000000;0.0337500000000000;0.2054719189600457;0.3475622589061150;0.0000000000000002;0.0000000000000000;0.0000000000000000;-0.0259078186279105;0.0604536358049478;0.0000000000000000;0.4357351988710524;1.0000000000000000;0.8841325994511611 

0.12779581546783447;0.21099744737148285;0.283149778842926;0.34749022126197815;0.4054962396621704;0.45761650800704956;0.5055299401283264;0.5496193766593933;0.5902706980705261;0.6280627846717834;0.12254168838262558;0.12613296508789062;0.13085629045963287;0.1365693062543869;0.14320290088653564;0.15067878365516663;0.15893633663654327;0.16790805757045746;0.17751912772655487;0.18773294985294342;0.1989900000000000;0.0884900000000000;0.3989300000000000;0.0664150000000000;0.1766549375711357;0.7041793242139979;0.0000000000000002;0.0000000000000000;0.0008250000000000;-0.0144044999215128;0.0137452369479083;0.0000000000000000;0.1255040346346987;0.9206885091397399;1.0000000000000000 

0.04888780787587166;0.11820853501558304;0.18343687057495117;0.2439926713705063;0.2998046278953552;0.3513472378253937;0.3998187780380249;0.44554468989372253;0.4889543950557709;0.5305453538894653;0.12426243722438812;0.12711717188358307;0.13137634098529816;0.13683290779590607;0.14337678253650665;0.15083995461463928;0.15907149016857147;0.16794030368328094;0.1773419827222824;0.1872435361146927;0.1972300000000000;0.1210000000000000;0.4973000000000000;0.0576000000000000;0.0000000000000002;0.3073027499774867;0.0000000000000002;0.0000000000000000;0.0009000000000000;-0.0130764504030641;0.0223872558788125;0.0244703337681584;0.1554960599583024;1.0000000000000000;0.9587070540051520 

0.07256379723548889;0.12367936223745346;0.17268267273902893;0.21968771517276764;0.2642439901828766;0.3070709705352783;0.34807124733924866;0.38710859417915344;0.4241241216659546;0.459317147731781;0.12132605165243149;0.12392188608646393;0.12730629742145538;0.13140521943569183;0.1361832469701767;0.1416023224592209;0.14763741195201874;0.1542496681213379;0.16142073273658752;0.16913561522960663;0.2992600000000000;0.1008900000000000;0.2992600000000000;0.0453550000000000;1.4336842631982860;1.5707963267948966;0.0377638041334078;0.0000000000000000;0.0067500000000000;-0.0147095989276842;0.0285133148027805;0.0000000000000000;0.1389531575409038;1.0000000000000000;0.6478259578089638 

-0.07387425750494003;-0.031216587871313095;0.011471071280539036;0.05339491739869118;0.09422866255044937;0.13369759917259216;0.1713733822107315;0.20688635110855103;0.24010667204856873;0.2706093490123749;0.15374404191970825;0.15438614785671234;0.1556226760149002;0.15741793811321259;0.15973496437072754;0.16255620121955872;0.1658574640750885;0.16961222887039185;0.17380526661872864;0.17839622497558594;0.5000000000000000;0.1815000000000000;0.5000000000000000;0.0408500000000000;0.0000000000000002;0.1583497102687446;0.2413959307892843;0.0000000000000000;0.0000000000000000;-0.0320021517341529;0.0663421477728742;0.0289150460585794;0.2199721120025207;0.9453591189046279;0.8028391618585762 

0.18548355996608734;0.25380778312683105;0.31406158208847046;0.3670632243156433;0.41582226753234863;0.45947834849357605;0.49855220317840576;0.5341870188713074;0.567497193813324;0.5985520482063293;0.11943062394857407;0.12274625897407532;0.12710493803024292;0.1324293166399002;0.13864822685718536;0.14575223624706268;0.1536554992198944;0.16228532791137695;0.17154303193092346;0.18131320178508759;0.1995800000000000;0.0776000000000000;0.3995600000000000;0.0590900000000000;0.1957584788817470;0.3063380593352800;1.5707963267948966;0.0000000000000000;0.0013500000000000;-0.0126533457071929;0.0226159775476782;0.0000000000000000;0.0525626951784739;0.7139838501904368;1.0000000000000000 

0.13947908580303192;0.20721159875392914;0.26843011379241943;0.324325829744339;0.37480953335762024;0.42022058367729187;0.461821049451828;0.5000431537628174;0.5351477861404419;0.5677860975265503;0.11957472562789917;0.12263381481170654;0.12673887610435486;0.1317797601222992;0.1377529352903366;0.14460423588752747;0.15228547155857086;0.16076019406318665;0.1699012964963913;0.1796262562274933;0.1993800000000000;0.0858000000000000;0.3993600000000000;0.0557000000000000;0.1489322915778873;0.3251064397357475;0.0116836056836070;0.0000000000000000;0.0021750000000000;-0.0147173070542877;0.0000000000000000;0.0000000000000000;0.0885225727058730;0.4066995587651088;1.0000000000000000 

0.10053304582834244;0.16842974722385406;0.2311941236257553;0.28890761733055115;0.34194841980934143;0.3902601897716522;0.4346519112586975;0.4756818413734436;0.5136466026306152;0.5491241812705994;0.1211981251835823;0.12422783672809601;0.12842489778995514;0.13366204500198364;0.1398964673280716;0.14708212018013;0.15510357916355133;0.16388748586177826;0.17332574725151062;0.18333475291728973;0.1984700000000000;0.1031800000000000;0.3984100000000000;0.0555950000000000;0.5461668156533723;0.6244764806927603;0.6620065769699346;0.0000000000000000;0.0017250000000000;-0.0146034499770464;0.0157106666048607;0.0522831659900044;0.3119683216318561;1.0000000000000000;1.0000000000000000 

