1	0.00125999999999998	1	0.00199499999999996	1	0.00272999999999995	1	0.00346499999999994	1	0.00419999999999993
0.950625000000000	0.0111392568382405	0.950625000000000	0.0184654293997647	0.950625000000000	0.0266298083636415	0.950625000000000	0.0360981687617586	0.950625000000000	0.0477556246459868
0.902500000000000	0.0201373069373086	0.902500000000000	0.0333791107714869	0.902500000000000	0.0480792691975019	0.902500000000000	0.0649679378275986	0.902500000000000	0.0853243564576952
0.855625000000000	0.0283295660000859	0.855625000000000	0.0468662627032610	0.855625000000000	0.0672785453439361	0.855625000000000	0.0903741404846112	0.855625000000000	0.117371470000286
0.810000000000000	0.0357780078021111	0.810000000000000	0.0590355399421558	0.810000000000000	0.0843977206082777	0.810000000000000	0.112577243678028	0.810000000000000	0.144311877858889
0.765625000000000	0.0425333357560634	0.765625000000000	0.0699774717046472	0.765625000000000	0.0995815048152208	0.765625000000000	0.131804319813550	0.765625000000000	0.166517369186878
0.722500000000000	0.0486369279004336	0.722500000000000	0.0797675412420131	0.722500000000000	0.112953447950939	0.722500000000000	0.148254395476192	0.722500000000000	0.184323093001445
0.680625000000000	0.0541225689881184	0.680625000000000	0.0884689283139421	0.680625000000000	0.124619693021710	0.680625000000000	0.162103214673923	0.680625000000000	0.198271675066215
0.640000000000000	0.0590179829760000	0.640000000000000	0.0961349356303673	0.640000000000000	0.134672296448000	0.640000000000000	0.173507453184000	0.640000000000000	0.210212324205714
0.600625000000000	0.0633461788418901	0.600625000000000	0.102811119728295	0.600625000000000	0.143192144001179	0.600625000000000	0.182763899549573	0.600625000000000	0.220530268758681
0.562500000000000	0.0671266222805447	0.562500000000000	0.108537146157159	0.562500000000000	0.150251489478217	0.562500000000000	0.190557499465942	0.562500000000000	0.229277894374303
0.525625000000000	0.0703762454557744	0.525625000000000	0.113348388252999	0.525625000000000	0.155959789192143	0.525625000000000	0.196992101487755	0.525625000000000	0.236499538424010
0.490000000000000	0.0731103066110000	0.490000000000000	0.117277288188505	0.490000000000000	0.160511793800417	0.490000000000000	0.202108123180250	0.490000000000000	0.242234355370000
0.455625000000000	0.0753431109659236	0.455625000000000	0.120344689252100	0.455625000000000	0.163957561808791	0.455625000000000	0.205943413585109	0.455625000000000	0.246518719754137
0.422500000000000	0.0770886039523086	0.422500000000000	0.122537798680490	0.422500000000000	0.166334627606035	0.422500000000000	0.208534884618849	0.422500000000000	0.249388203650552
0.390625000000000	0.0783547439515591	0.390625000000000	0.123886934496388	0.390625000000000	0.167680511766450	0.390625000000000	0.209919820769131	0.390625000000000	0.250879164176328
0.360000000000000	0.0790632783360000	0.360000000000000	0.124428537882416	0.360000000000000	0.168033521794116	0.360000000000000	0.210136895424000	0.360000000000000	0.251029975405714
0.330625000000000	0.0792103081768462	0.330625000000000	0.124199725792843	0.330625000000000	0.167433343242176	0.330625000000000	0.209226921138671	0.330625000000000	0.249881937784428
0.302500000000000	0.0788273842460586	0.302500000000000	0.123238584865528	0.302500000000000	0.165921441908127	0.302500000000000	0.207233360114161	0.302500000000000	0.247479896891624
0.275625000000000	0.0779464583788457	0.275625000000000	0.121584341808371	0.275625000000000	0.163541296994235	0.275625000000000	0.204202620131669	0.275625000000000	0.243872602148236
0.250000000000000	0.0765999218750000	0.250000000000000	0.119277424201437	0.250000000000000	0.160338484310434	0.250000000000000	0.200184160156250	0.250000000000000	0.239112834821429
0.225625000000000	0.0748205831193193	0.225625000000000	0.116359425062620	0.225625000000000	0.156360627785234	0.225625000000000	0.195230428792972	0.225625000000000	0.233257333426005
0.202500000000000	0.0726415924766836	0.202500000000000	0.112872983931515	0.202500000000000	0.151657236738393	0.202500000000000	0.189396657748380	0.202500000000000	0.226366543374660
0.180625000000000	0.0700963221426812	0.180625000000000	0.108861596632908	0.180625000000000	0.146279445557270	0.180625000000000	0.182740531419717	0.180625000000000	0.218504216480068
0.160000000000000	0.0672182082560000	0.160000000000000	0.104369365288066	0.160000000000000	0.140279671607008	0.160000000000000	0.175321752704000	0.160000000000000	0.209736884662857
0.140625000000000	0.0640405622041226	0.140625000000000	0.0994406995487502	0.140625000000000	0.133711206392872	0.140625000000000	0.167201524088681	0.140625000000000	0.200133230970587
0.122500000000000	0.0605963576791836	0.122500000000000	0.0941199794356580	0.122500000000000	0.126627754181275	0.122500000000000	0.158441962055255	0.122500000000000	0.189763379763945
0.105625000000000	0.0569179996661748	0.105625000000000	0.0884511895697489	0.105625000000000	0.119082931474220	0.105625000000000	0.149105461796824	0.105625000000000	0.178698126677428
0.0900000000000000	0.0530370811710000	0.0900000000000000	0.0824775339916641	0.0900000000000000	0.111129739920087	0.0900000000000000	0.139254028220250	0.0900000000000000	0.167008127712857
0.0756250000000000	0.0489841331212090	0.0756250000000000	0.0762410401712216	0.0756250000000000	0.102820024431890	0.0756250000000000	0.128948588173168	0.0756250000000000	0.154763065575161
0.0625000000000000	0.0447883724975586	0.0625000000000000	0.0697821602157212	0.0625000000000000	0.0942039274723274	0.0625000000000000	0.118248297805786	0.0625000000000000	0.142030810110910
0.0506250000000000	0.0404774533798735	0.0506250000000000	0.0631393766925581	0.0506250000000000	0.0853293496531428	0.0506250000000000	0.107209857946996	0.0506250000000000	0.128876588461186
0.0400000000000000	0.0360772252160000	0.0400000000000000	0.0563488198883989	0.0400000000000000	0.0762414259845289	0.0400000000000000	0.0958868493440000	0.0400000000000000	0.115362179291429
0.0306250000000000	0.0316115022479692	0.0306250000000000	0.0494439027339405	0.0306250000000000	0.0669820262984796	0.0306250000000000	0.0843290985842591	0.0306250000000000	0.101545144211981
